DATE,GAME_ID,TEAM_A,TEAM_A_ID,TEAM_A_SCORE,TEAM_B,TEAM_B_ID,TEAM_B_SCORE,TEAM_A_POINTS,TEAM_B_POINTS
12/01/2020,21900587,SAS,20,73.60057038007066,TOR,26,73.80696635550319,105,104
12/01/2020,21900588,GSW,1,85.10087095120355,MEM,24,76.88531242671819,102,122
12/01/2020,21900589,LAC,21,77.63737654160774,DEN,3,66.69289636052375,104,114
12/01/2020,21900590,CHA,17,72.33178577833694,PHX,7,73.10777751310908,92,100
13/01/2020,21900591,NOP,10,64.01541799635001,DET,23,73.04395749103556,117,110
13/01/2020,21900592,PHI,15,71.08515443175374,IND,22,74.11715550732261,95,101
13/01/2020,21900593,CHI,11,73.89649615338385,BOS,9,80.30305223970615,101,113
13/01/2020,21900594,OKC,29,68.15407604998519,MIN,19,73.8313778938815,117,104
13/01/2020,21900595,CHA,17,72.33178577833694,POR,2,77.22528492784927,112,115
13/01/2020,21900596,ORL,30,67.97746133386337,SAC,13,79.2718914478331,114,112
13/01/2020,21900597,CLE,14,74.99837008852089,LAL,27,82.80526052679225,99,128
14/01/2020,21900598,PHX,7,73.10777751310908,ATL,12,74.17567747459759,110,123
14/01/2020,21900599,UTA,18,75.41477963510411,BKN,16,74.28787448526155,118,107
14/01/2020,21900600,HOU,28,67.11216297865707,MEM,24,76.88531242671819,110,121
14/01/2020,21900601,NYK,8,66.01210684639145,MIL,6,73.42037428265223,102,128
14/01/2020,21900602,DAL,5,69.96559522091194,GSW,1,85.10087095120355,124,97
14/01/2020,21900603,CLE,14,74.99837008852089,LAC,21,77.63737654160774,103,128
15/01/2020,21900604,DET,23,73.04395749103556,BOS,9,80.30305223970615,116,103
15/01/2020,21900605,BKN,16,74.28787448526155,PHI,15,71.08515443175374,106,117
15/01/2020,21900606,SAS,20,73.60057038007066,MIA,25,79.33189962393347,100,106
15/01/2020,21900607,WAS,4,72.563368779047,CHI,11,73.89649615338385,106,115
15/01/2020,21900608,IND,22,74.11715550732261,MIN,19,73.8313778938815,104,99
15/01/2020,21900609,TOR,26,73.80696635550319,OKC,29,68.15407604998519,130,121
15/01/2020,21900610,CHA,17,72.33178577833694,DEN,3,66.69289636052375,86,100
15/01/2020,21900611,POR,2,77.22528492784927,HOU,28,67.11216297865707,117,107
15/01/2020,21900612,DAL,5,69.96559522091194,SAC,13,79.2718914478331,127,123
15/01/2020,21900613,ORL,30,67.97746133386337,LAL,27,82.80526052679225,119,118
16/01/2020,21900614,PHX,7,73.10777751310908,NYK,8,66.01210684639145,121,98
16/01/2020,21900615,BOS,9,80.30305223970615,MIL,6,73.42037428265223,123,128
16/01/2020,21900616,UTA,18,75.41477963510411,NOP,10,64.01541799635001,132,138
16/01/2020,21900617,DEN,3,66.69289636052375,GSW,1,85.10087095120355,134,131
16/01/2020,21900618,ORL,30,67.97746133386337,LAC,21,77.63737654160774,95,122
17/01/2020,21900619,MIN,19,73.8313778938815,IND,22,74.11715550732261,114,116
17/01/2020,21900620,CHI,11,73.89649615338385,PHI,15,71.08515443175374,89,100
17/01/2020,21900621,WAS,4,72.563368779047,TOR,26,73.80696635550319,111,140
17/01/2020,21900622,CLE,14,74.99837008852089,MEM,24,76.88531242671819,109,113
17/01/2020,21900623,MIA,25,79.33189962393347,OKC,29,68.15407604998519,115,108
17/01/2020,21900624,ATL,12,74.17567747459759,SAS,20,73.60057038007066,121,120
17/01/2020,21900625,POR,2,77.22528492784927,DAL,5,69.96559522091194,112,120
18/01/2020,21900626,LAC,21,77.63737654160774,NOP,10,64.01541799635001,133,130
18/01/2020,21900627,MIL,6,73.42037428265223,BKN,16,74.28787448526155,117,97
18/01/2020,21900628,PHX,7,73.10777751310908,BOS,9,80.30305223970615,123,119
18/01/2020,21900629,DET,23,73.04395749103556,ATL,12,74.17567747459759,136,103
18/01/2020,21900630,PHI,15,71.08515443175374,NYK,8,66.01210684639145,90,87
18/01/2020,21900631,CLE,14,74.99837008852089,CHI,11,73.89649615338385,116,118
18/01/2020,21900632,TOR,26,73.80696635550319,MIN,19,73.8313778938815,122,112
18/01/2020,21900633,LAL,27,82.80526052679225,HOU,28,67.11216297865707,124,115
18/01/2020,21900634,ORL,30,67.97746133386337,GSW,1,85.10087095120355,95,109
18/01/2020,21900635,POR,2,77.22528492784927,OKC,29,68.15407604998519,106,119
18/01/2020,21900636,SAC,13,79.2718914478331,UTA,18,75.41477963510411,101,123
19/01/2020,21900637,MIA,25,79.33189962393347,SAS,20,73.60057038007066,102,107
19/01/2020,21900638,IND,22,74.11715550732261,DEN,3,66.69289636052375,115,107
20/01/2020,21900639,DET,23,73.04395749103556,WAS,4,72.563368779047,100,106
20/01/2020,21900640,TOR,26,73.80696635550319,ATL,12,74.17567747459759,122,117
20/01/2020,21900641,PHI,15,71.08515443175374,BKN,16,74.28787448526155,117,111
20/01/2020,21900642,ORL,30,67.97746133386337,CHA,17,72.33178577833694,106,83
20/01/2020,21900643,NYK,8,66.01210684639145,CLE,14,74.99837008852089,106,86
20/01/2020,21900644,SAC,13,79.2718914478331,MIA,25,79.33189962393347,113,118
20/01/2020,21900645,OKC,29,68.15407604998519,HOU,28,67.11216297865707,112,107
20/01/2020,21900646,NOP,10,64.01541799635001,MEM,24,76.88531242671819,126,116
20/01/2020,21900647,CHI,11,73.89649615338385,MIL,6,73.42037428265223,98,111
20/01/2020,21900648,LAL,27,82.80526052679225,BOS,9,80.30305223970615,107,139
20/01/2020,21900649,DEN,3,66.69289636052375,MIN,19,73.8313778938815,107,100
20/01/2020,21900650,SAS,20,73.60057038007066,PHX,7,73.10777751310908,120,118
20/01/2020,21900651,IND,22,74.11715550732261,UTA,18,75.41477963510411,88,118
20/01/2020,21900652,GSW,1,85.10087095120355,POR,2,77.22528492784927,124,129
21/01/2020,21900653,LAC,21,77.63737654160774,DAL,5,69.96559522091194,110,107
22/01/2020,21900654,SAC,13,79.2718914478331,DET,23,73.04395749103556,106,127
22/01/2020,21900655,OKC,29,68.15407604998519,ORL,30,67.97746133386337,120,114
22/01/2020,21900660,PHI,15,71.08515443175374,TOR,26,73.80696635550319,95,107
22/01/2020,21900656,LAC,21,77.63737654160774,ATL,12,74.17567747459759,95,102
22/01/2020,21900657,MEM,24,76.88531242671819,BOS,9,80.30305223970615,95,119
22/01/2020,21900658,WAS,4,72.563368779047,MIA,25,79.33189962393347,129,134
22/01/2020,21900659,LAL,27,82.80526052679225,NYK,8,66.01210684639145,100,92
22/01/2020,21900661,MIN,19,73.8313778938815,CHI,11,73.89649615338385,110,117
22/01/2020,21900662,DEN,3,66.69289636052375,HOU,28,67.11216297865707,105,121
22/01/2020,21900664,IND,22,74.11715550732261,PHX,7,73.10777751310908,112,87
22/01/2020,21900663,SAS,20,73.60057038007066,NOP,10,64.01541799635001,121,117
22/01/2020,21900665,UTA,18,75.41477963510411,GSW,1,85.10087095120355,129,96
23/01/2020,21900666,WAS,4,72.563368779047,CLE,14,74.99837008852089,124,112
23/01/2020,21900667,LAL,27,82.80526052679225,BKN,16,74.28787448526155,128,113
23/01/2020,21900668,DAL,5,69.96559522091194,POR,2,77.22528492784927,133,125
24/01/2020,21900669,MIL,6,73.42037428265223,CHA,17,72.33178577833694,116,103
24/01/2020,21900670,MEM,24,76.88531242671819,DET,23,73.04395749103556,125,112
24/01/2020,21900671,BOS,9,80.30305223970615,ORL,30,67.97746133386337,109,98
24/01/2020,21900672,TOR,26,73.80696635550319,NYK,8,66.01210684639145,118,112
24/01/2020,21900673,LAC,21,77.63737654160774,MIA,25,79.33189962393347,122,117
24/01/2020,21900674,SAC,13,79.2718914478331,CHI,11,73.89649615338385,98,81
24/01/2020,21900675,HOU,28,67.11216297865707,MIN,19,73.8313778938815,131,124
24/01/2020,21900676,DEN,3,66.69289636052375,NOP,10,64.01541799635001,113,106
24/01/2020,21900677,ATL,12,74.17567747459759,OKC,29,68.15407604998519,111,140
24/01/2020,21900678,PHX,7,73.10777751310908,SAS,20,73.60057038007066,103,99
24/01/2020,21900679,IND,22,74.11715550732261,GSW,1,85.10087095120355,129,118
25/01/2020,21900680,DAL,5,69.96559522091194,UTA,18,75.41477963510411,107,112
25/01/2020,21900681,BKN,16,74.28787448526155,DET,23,73.04395749103556,121,111
25/01/2020,21900682,CHI,11,73.89649615338385,CLE,14,74.99837008852089,118,106
25/01/2020,21900683,OKC,29,68.15407604998519,MIN,19,73.8313778938815,113,104
25/01/2020,21900684,LAL,27,82.80526052679225,PHI,15,71.08515443175374,91,108
26/01/2020,21900685,HOU,28,67.11216297865707,DEN,3,66.69289636052375,110,117
26/01/2020,21900686,TOR,26,73.80696635550319,SAS,20,73.60057038007066,110,106
26/01/2020,21900687,WAS,4,72.563368779047,ATL,12,74.17567747459759,133,152
26/01/2020,21900688,BKN,16,74.28787448526155,NYK,8,66.01210684639145,97,110
26/01/2020,21900689,LAC,21,77.63737654160774,ORL,30,67.97746133386337,112,97
26/01/2020,21900690,PHX,7,73.10777751310908,MEM,24,76.88531242671819,109,114
26/01/2020,21900691,BOS,9,80.30305223970615,NOP,10,64.01541799635001,108,123
26/01/2020,21900692,IND,22,74.11715550732261,POR,2,77.22528492784927,129,139
27/01/2020,21900693,CLE,14,74.99837008852089,DET,23,73.04395749103556,115,100
27/01/2020,21900694,ORL,30,67.97746133386337,MIA,25,79.33189962393347,92,113
27/01/2020,21900695,SAS,20,73.60057038007066,CHI,11,73.89649615338385,109,110
27/01/2020,21900696,SAC,13,79.2718914478331,MIN,19,73.8313778938815,133,129
27/01/2020,21900697,DAL,5,69.96559522091194,OKC,29,68.15407604998519,107,97
27/01/2020,21900698,HOU,28,67.11216297865707,UTA,18,75.41477963510411,126,117
28/01/2020,21900699,NYK,8,66.01210684639145,CHA,17,72.33178577833694,92,97
28/01/2020,21900702,GSW,1,85.10087095120355,PHI,15,71.08515443175374,104,115
28/01/2020,21900700,NOP,10,64.01541799635001,CLE,14,74.99837008852089,125,111
28/01/2020,21900703,ATL,12,74.17567747459759,TOR,26,73.80696635550319,114,130
28/01/2020,21900701,BOS,9,80.30305223970615,MIA,25,79.33189962393347,109,101
28/01/2020,21900704,DEN,3,66.69289636052375,MEM,24,76.88531242671819,96,104
28/01/2020,21900705,WAS,4,72.563368779047,MIL,6,73.42037428265223,131,151
28/01/2020,21900706,PHX,7,73.10777751310908,DAL,5,69.96559522091194,133,104
29/01/2020,21900708,CHI,11,73.89649615338385,IND,22,74.11715550732261,106,115
29/01/2020,21900709,DET,23,73.04395749103556,BKN,16,74.28787448526155,115,125
29/01/2020,21900710,MEM,24,76.88531242671819,NYK,8,66.01210684639145,127,106
29/01/2020,21900711,UTA,18,75.41477963510411,SAS,20,73.60057038007066,120,127
29/01/2020,21900712,HOU,28,67.11216297865707,POR,2,77.22528492784927,112,125
29/01/2020,21900713,OKC,29,68.15407604998519,SAC,13,79.2718914478331,120,100
30/01/2020,21900714,TOR,26,73.80696635550319,CLE,14,74.99837008852089,115,109
30/01/2020,21900715,CHA,17,72.33178577833694,WAS,4,72.563368779047,107,121
30/01/2020,21900716,PHI,15,71.08515443175374,ATL,12,74.17567747459759,117,127
30/01/2020,21900717,GSW,1,85.10087095120355,BOS,9,80.30305223970615,104,119
30/01/2020,21900718,UTA,18,75.41477963510411,DEN,3,66.69289636052375,100,106
30/01/2020,21900719,SAC,13,79.2718914478331,LAC,21,77.63737654160774,124,103
31/01/2020,21900720,TOR,26,73.80696635550319,DET,23,73.04395749103556,105,92
31/01/2020,21900721,CHI,11,73.89649615338385,BKN,16,74.28787448526155,118,133
31/01/2020,21900722,DAL,5,69.96559522091194,HOU,28,67.11216297865707,121,128
31/01/2020,21900723,MEM,24,76.88531242671819,NOP,10,64.01541799635001,111,139
31/01/2020,21900724,DEN,3,66.69289636052375,MIL,6,73.42037428265223,127,115
31/01/2020,21900725,OKC,29,68.15407604998519,PHX,7,73.10777751310908,111,107
31/01/2020,21900726,POR,2,77.22528492784927,LAL,27,82.80526052679225,127,119
01/02/2020,21900727,MIN,19,73.8313778938815,LAC,21,77.63737654160774,106,118
01/02/2020,21900728,NYK,8,66.01210684639145,IND,22,74.11715550732261,92,85
01/02/2020,21900729,MIA,25,79.33189962393347,ORL,30,67.97746133386337,102,89
01/02/2020,21900730,GSW,1,85.10087095120355,CLE,14,74.99837008852089,131,112
01/02/2020,21900731,BKN,16,74.28787448526155,WAS,4,72.563368779047,107,113
01/02/2020,21900732,PHI,15,71.08515443175374,BOS,9,80.30305223970615,95,116
01/02/2020,21900733,ATL,12,74.17567747459759,DAL,5,69.96559522091194,100,123
01/02/2020,21900734,CHA,17,72.33178577833694,SAS,20,73.60057038007066,90,114
01/02/2020,21900736,LAL,27,82.80526052679225,SAC,13,79.2718914478331,129,113
01/02/2020,21900735,UTA,18,75.41477963510411,POR,2,77.22528492784927,107,124
02/02/2020,21900737,DEN,3,66.69289636052375,DET,23,73.04395749103556,123,128
02/02/2020,21900738,NOP,10,64.01541799635001,HOU,28,67.11216297865707,109,117
02/02/2020,21900739,PHX,7,73.10777751310908,MIL,6,73.42037428265223,108,129
02/02/2020,21900740,CHI,11,73.89649615338385,TOR,26,73.80696635550319,102,129
03/02/2020,21900741,ORL,30,67.97746133386337,CHA,17,72.33178577833694,112,100
03/02/2020,21900742,NYK,8,66.01210684639145,CLE,14,74.99837008852089,139,134
03/02/2020,21900743,DAL,5,69.96559522091194,IND,22,74.11715550732261,112,103
03/02/2020,21900744,GSW,1,85.10087095120355,WAS,4,72.563368779047,125,117
03/02/2020,21900745,BOS,9,80.30305223970615,ATL,12,74.17567747459759,123,115
03/02/2020,21900746,PHX,7,73.10777751310908,BKN,16,74.28787448526155,97,119
03/02/2020,21900747,PHI,15,71.08515443175374,MIA,25,79.33189962393347,106,137
03/02/2020,21900748,DET,23,73.04395749103556,MEM,24,76.88531242671819,82,96
03/02/2020,21900749,MIN,19,73.8313778938815,SAC,13,79.2718914478331,109,113
03/02/2020,21900750,SAS,20,73.60057038007066,LAC,21,77.63737654160774,105,108
04/02/2020,21900751,MIL,6,73.42037428265223,NOP,10,64.01541799635001,120,108
04/02/2020,21900752,CHA,17,72.33178577833694,HOU,28,67.11216297865707,110,125
04/02/2020,21900753,POR,2,77.22528492784927,DEN,3,66.69289636052375,99,127
04/02/2020,21900754,SAS,20,73.60057038007066,LAL,27,82.80526052679225,102,129
05/02/2020,21900755,PHX,7,73.10777751310908,DET,23,73.04395749103556,108,116
05/02/2020,21900756,ORL,30,67.97746133386337,BOS,9,80.30305223970615,100,116
05/02/2020,21900757,GSW,1,85.10087095120355,BKN,16,74.28787448526155,88,129
05/02/2020,21900758,IND,22,74.11715550732261,TOR,26,73.80696635550319,118,119
05/02/2020,21900759,ATL,12,74.17567747459759,MIN,19,73.8313778938815,127,120
05/02/2020,21900760,CLE,14,74.99837008852089,OKC,29,68.15407604998519,103,109
05/02/2020,21900761,MEM,24,76.88531242671819,DAL,5,69.96559522091194,121,107
05/02/2020,21900762,DEN,3,66.69289636052375,UTA,18,75.41477963510411,98,95
05/02/2020,21900763,MIA,25,79.33189962393347,LAC,21,77.63737654160774,111,128
06/02/2020,21900764,ORL,30,67.97746133386337,NYK,8,66.01210684639145,103,105
06/02/2020,21900765,NOP,10,64.01541799635001,CHI,11,73.89649615338385,125,119
06/02/2020,21900766,PHI,15,71.08515443175374,MIL,6,73.42037428265223,101,112
06/02/2020,21900767,SAS,20,73.60057038007066,POR,2,77.22528492784927,117,125
06/02/2020,21900768,HOU,28,67.11216297865707,LAL,27,82.80526052679225,121,111
07/02/2020,21900769,MEM,24,76.88531242671819,PHI,15,71.08515443175374,107,119
07/02/2020,21900770,DAL,5,69.96559522091194,WAS,4,72.563368779047,118,119
07/02/2020,21900771,ATL,12,74.17567747459759,BOS,9,80.30305223970615,107,112
07/02/2020,21900772,TOR,26,73.80696635550319,IND,22,74.11715550732261,115,106
07/02/2020,21900773,DET,23,73.04395749103556,OKC,29,68.15407604998519,101,108
07/02/2020,21900774,HOU,28,67.11216297865707,PHX,7,73.10777751310908,91,127
07/02/2020,21900775,MIA,25,79.33189962393347,SAC,13,79.2718914478331,97,105
07/02/2020,21900776,POR,2,77.22528492784927,UTA,18,75.41477963510411,114,117
08/02/2020,21900777,MIL,6,73.42037428265223,ORL,30,67.97746133386337,111,95
08/02/2020,21900778,DAL,5,69.96559522091194,CHA,17,72.33178577833694,116,100
08/02/2020,21900779,NYK,8,66.01210684639145,DET,23,73.04395749103556,95,92
08/02/2020,21900780,NOP,10,64.01541799635001,IND,22,74.11715550732261,124,117
08/02/2020,21900781,BKN,16,74.28787448526155,TOR,26,73.80696635550319,118,119
08/02/2020,21900782,LAC,21,77.63737654160774,MIN,19,73.8313778938815,115,142
08/02/2020,21900783,LAL,27,82.80526052679225,GSW,1,85.10087095120355,125,120
08/02/2020,21900784,DEN,3,66.69289636052375,PHX,7,73.10777751310908,117,108
08/02/2020,21900785,SAS,20,73.60057038007066,SAC,13,79.2718914478331,102,122
09/02/2020,21900786,BOS,9,80.30305223970615,OKC,29,68.15407604998519,112,111
09/02/2020,21900787,NYK,8,66.01210684639145,ATL,12,74.17567747459759,135,140
09/02/2020,21900788,CHI,11,73.89649615338385,PHI,15,71.08515443175374,111,118
09/02/2020,21900789,MEM,24,76.88531242671819,WAS,4,72.563368779047,106,99
09/02/2020,21900790,UTA,18,75.41477963510411,HOU,28,67.11216297865707,114,113
09/02/2020,21900791,LAC,21,77.63737654160774,CLE,14,74.99837008852089,133,92
09/02/2020,21900792,MIA,25,79.33189962393347,POR,2,77.22528492784927,109,115
10/02/2020,21900793,CHA,17,72.33178577833694,DET,23,73.04395749103556,87,76
10/02/2020,21900794,BKN,16,74.28787448526155,IND,22,74.11715550732261,106,105
10/02/2020,21900795,ATL,12,74.17567747459759,ORL,30,67.97746133386337,126,135
10/02/2020,21900796,MIN,19,73.8313778938815,TOR,26,73.80696635550319,126,137
10/02/2020,21900797,SAC,13,79.2718914478331,MIL,6,73.42037428265223,111,123
10/02/2020,21900798,UTA,18,75.41477963510411,DAL,5,69.96559522091194,123,119
10/02/2020,21900799,SAS,20,73.60057038007066,DEN,3,66.69289636052375,120,127
10/02/2020,21900800,MIA,25,79.33189962393347,GSW,1,85.10087095120355,113,101
10/02/2020,21900801,PHX,7,73.10777751310908,LAL,27,82.80526052679225,100,125
11/02/2020,21900802,LAC,21,77.63737654160774,PHI,15,71.08515443175374,103,110
11/02/2020,21900803,CHI,11,73.89649615338385,WAS,4,72.563368779047,114,126
11/02/2020,21900804,POR,2,77.22528492784927,NOP,10,64.01541799635001,117,138
11/02/2020,21900805,SAS,20,73.60057038007066,OKC,29,68.15407604998519,114,106
11/02/2020,21900806,BOS,9,80.30305223970615,HOU,28,67.11216297865707,105,116
12/02/2020,21900807,ATL,12,74.17567747459759,CLE,14,74.99837008852089,105,127
12/02/2020,21900808,DET,23,73.04395749103556,ORL,30,67.97746133386337,112,116
12/02/2020,21900809,TOR,26,73.80696635550319,BKN,16,74.28787448526155,91,101
12/02/2020,21900810,MIL,6,73.42037428265223,IND,22,74.11715550732261,111,118
12/02/2020,21900811,WAS,4,72.563368779047,NYK,8,66.01210684639145,114,96
12/02/2020,21900812,POR,2,77.22528492784927,MEM,24,76.88531242671819,104,111
12/02/2020,21900813,CHA,17,72.33178577833694,MIN,19,73.8313778938815,115,108
12/02/2020,21900814,SAC,13,79.2718914478331,DAL,5,69.96559522091194,111,130
12/02/2020,21900815,GSW,1,85.10087095120355,PHX,7,73.10777751310908,106,112
12/02/2020,21900816,MIA,25,79.33189962393347,UTA,18,75.41477963510411,101,116
12/02/2020,21900817,LAL,27,82.80526052679225,DEN,3,66.69289636052375,120,116
13/02/2020,21900818,LAC,21,77.63737654160774,BOS,9,80.30305223970615,133,141
13/02/2020,21900819,OKC,29,68.15407604998519,NOP,10,64.01541799635001,123,118
20/02/2020,21900820,MIL,6,73.42037428265223,DET,23,73.04395749103556,126,106
20/02/2020,21900821,MIA,25,79.33189962393347,ATL,12,74.17567747459759,124,129
20/02/2020,21900822,BKN,16,74.28787448526155,PHI,15,71.08515443175374,104,112
20/02/2020,21900823,CHA,17,72.33178577833694,CHI,11,73.89649615338385,103,93
20/02/2020,21900824,MEM,24,76.88531242671819,SAC,13,79.2718914478331,125,129
20/02/2020,21900825,HOU,28,67.11216297865707,GSW,1,85.10087095120355,135,105
21/02/2020,21900826,DAL,5,69.96559522091194,ORL,30,67.97746133386337,122,106
21/02/2020,21900827,CLE,14,74.99837008852089,WAS,4,72.563368779047,113,108
21/02/2020,21900828,IND,22,74.11715550732261,NYK,8,66.01210684639145,106,98
21/02/2020,21900829,PHX,7,73.10777751310908,TOR,26,73.80696635550319,101,118
21/02/2020,21900830,BOS,9,80.30305223970615,MIN,19,73.8313778938815,127,117
21/02/2020,21900831,DEN,3,66.69289636052375,OKC,29,68.15407604998519,101,113
21/02/2020,21900832,SAS,20,73.60057038007066,UTA,18,75.41477963510411,113,104
21/02/2020,21900833,MEM,24,76.88531242671819,LAL,27,82.80526052679225,105,117
21/02/2020,21900834,NOP,10,64.01541799635001,POR,2,77.22528492784927,128,115
22/02/2020,21900835,SAC,13,79.2718914478331,LAC,21,77.63737654160774,112,103
22/02/2020,21900836,BKN,16,74.28787448526155,CHA,17,72.33178577833694,115,86
22/02/2020,21900837,DAL,5,69.96559522091194,ATL,12,74.17567747459759,107,111
22/02/2020,21900838,CLE,14,74.99837008852089,MIA,25,79.33189962393347,105,124
22/02/2020,21900839,PHX,7,73.10777751310908,CHI,11,73.89649615338385,112,104
22/02/2020,21900840,PHI,15,71.08515443175374,MIL,6,73.42037428265223,98,119
22/02/2020,21900841,HOU,28,67.11216297865707,UTA,18,75.41477963510411,120,110
23/02/2020,21900842,BOS,9,80.30305223970615,LAL,27,82.80526052679225,112,114
23/02/2020,21900843,IND,22,74.11715550732261,TOR,26,73.80696635550319,81,127
23/02/2020,21900844,MIN,19,73.8313778938815,DEN,3,66.69289636052375,116,128
23/02/2020,21900845,WAS,4,72.563368779047,CHI,11,73.89649615338385,117,126
23/02/2020,21900846,SAS,20,73.60057038007066,OKC,29,68.15407604998519,103,131
23/02/2020,21900847,NOP,10,64.01541799635001,GSW,1,85.10087095120355,115,101
23/02/2020,21900848,DET,23,73.04395749103556,POR,2,77.22528492784927,104,107
24/02/2020,21900849,MIA,25,79.33189962393347,CLE,14,74.99837008852089,119,125
24/02/2020,21900850,ATL,12,74.17567747459759,PHI,15,71.08515443175374,112,129
24/02/2020,21900851,MIL,6,73.42037428265223,WAS,4,72.563368779047,137,134
24/02/2020,21900852,ORL,30,67.97746133386337,BKN,16,74.28787448526155,115,113
24/02/2020,21900853,NYK,8,66.01210684639145,HOU,28,67.11216297865707,112,123
24/02/2020,21900854,MIN,19,73.8313778938815,DAL,5,69.96559522091194,123,139
24/02/2020,21900855,PHX,7,73.10777751310908,UTA,18,75.41477963510411,131,111
24/02/2020,21900856,MEM,24,76.88531242671819,LAC,21,77.63737654160774,97,124
25/02/2020,21900857,CHA,17,72.33178577833694,IND,22,74.11715550732261,80,119
25/02/2020,21900858,MIL,6,73.42037428265223,TOR,26,73.80696635550319,108,97
25/02/2020,21900859,OKC,29,68.15407604998519,CHI,11,73.89649615338385,124,122
25/02/2020,21900860,DET,23,73.04395749103556,DEN,3,66.69289636052375,98,115
25/02/2020,21900861,NOP,10,64.01541799635001,LAL,27,82.80526052679225,109,118
25/02/2020,21900862,BOS,9,80.30305223970615,POR,2,77.22528492784927,118,106
25/02/2020,21900863,SAC,13,79.2718914478331,GSW,1,85.10087095120355,112,94
26/02/2020,21900864,NYK,8,66.01210684639145,CHA,17,72.33178577833694,101,107
26/02/2020,21900865,PHI,15,71.08515443175374,CLE,14,74.99837008852089,94,108
26/02/2020,21900866,BKN,16,74.28787448526155,WAS,4,72.563368779047,106,110
26/02/2020,21900867,ORL,30,67.97746133386337,ATL,12,74.17567747459759,130,120
26/02/2020,21900868,MIN,19,73.8313778938815,MIA,25,79.33189962393347,129,126
26/02/2020,21900870,MEM,24,76.88531242671819,HOU,28,67.11216297865707,112,140
26/02/2020,21900869,DAL,5,69.96559522091194,SAS,20,73.60057038007066,109,103
26/02/2020,21900871,LAC,21,77.63737654160774,PHX,7,73.10777751310908,102,92
26/02/2020,21900872,BOS,9,80.30305223970615,UTA,18,75.41477963510411,114,103
27/02/2020,21900873,NYK,8,66.01210684639145,PHI,15,71.08515443175374,106,115
27/02/2020,21900874,POR,2,77.22528492784927,IND,22,74.11715550732261,100,106
27/02/2020,21900875,SAC,13,79.2718914478331,OKC,29,68.15407604998519,108,112
27/02/2020,21900876,LAL,27,82.80526052679225,GSW,1,85.10087095120355,116,86
28/02/2020,21900877,MIN,19,73.8313778938815,ORL,30,67.97746133386337,125,136
28/02/2020,21900878,BKN,16,74.28787448526155,ATL,12,74.17567747459759,118,141
28/02/2020,21900879,CHA,17,72.33178577833694,TOR,26,73.80696635550319,99,96
28/02/2020,21900880,DAL,5,69.96559522091194,MIA,25,79.33189962393347,118,126
28/02/2020,21900881,SAC,13,79.2718914478331,MEM,24,76.88531242671819,104,101
28/02/2020,21900882,OKC,29,68.15407604998519,MIL,6,73.42037428265223,86,133
28/02/2020,21900883,CLE,14,74.99837008852089,NOP,10,64.01541799635001,104,116
28/02/2020,21900884,DET,23,73.04395749103556,PHX,7,73.10777751310908,113,111
28/02/2020,21900885,WAS,4,72.563368779047,UTA,18,75.41477963510411,119,129
28/02/2020,21900886,DEN,3,66.69289636052375,LAC,21,77.63737654160774,103,132
29/02/2020,21900887,CHI,11,73.89649615338385,NYK,8,66.01210684639145,115,125
29/02/2020,21900888,POR,2,77.22528492784927,ATL,12,74.17567747459759,117,129
29/02/2020,21900889,BKN,16,74.28787448526155,MIA,25,79.33189962393347,113,116
29/02/2020,21900890,IND,22,74.11715550732261,CLE,14,74.99837008852089,113,104
29/02/2020,21900891,LAL,27,82.80526052679225,MEM,24,76.88531242671819,88,105
29/02/2020,21900892,HOU,28,67.11216297865707,BOS,9,80.30305223970615,111,110
29/02/2020,21900893,ORL,30,67.97746133386337,SAS,20,73.60057038007066,113,114
29/02/2020,21900894,GSW,1,85.10087095120355,PHX,7,73.10777751310908,115,99
01/03/2020,21900895,MIL,6,73.42037428265223,CHA,17,72.33178577833694,93,85
01/03/2020,21900896,DAL,5,69.96559522091194,MIN,19,73.8313778938815,111,91
01/03/2020,21900897,PHI,15,71.08515443175374,LAC,21,77.63737654160774,130,136
01/03/2020,21900898,TOR,26,73.80696635550319,DEN,3,66.69289636052375,118,133
01/03/2020,21900899,DET,23,73.04395749103556,SAC,13,79.2718914478331,100,106
01/03/2020,21900900,LAL,27,82.80526052679225,NOP,10,64.01541799635001,122,114
01/03/2020,21900901,WAS,4,72.563368779047,GSW,1,85.10087095120355,124,110
02/03/2020,21900902,UTA,18,75.41477963510411,CLE,14,74.99837008852089,126,113
02/03/2020,21900903,HOU,28,67.11216297865707,NYK,8,66.01210684639145,123,125
02/03/2020,21900904,POR,2,77.22528492784927,ORL,30,67.97746133386337,130,107
02/03/2020,21900905,MEM,24,76.88531242671819,ATL,12,74.17567747459759,127,88
02/03/2020,21900906,MIL,6,73.42037428265223,MIA,25,79.33189962393347,89,105
02/03/2020,21900907,DAL,5,69.96559522091194,CHI,11,73.89649615338385,107,109
02/03/2020,21900908,IND,22,74.11715550732261,SAS,20,73.60057038007066,116,111
03/03/2020,21900909,SAS,20,73.60057038007066,CHA,17,72.33178577833694,104,103
03/03/2020,21900910,BKN,16,74.28787448526155,BOS,9,80.30305223970615,129,120
03/03/2020,21900911,MIN,19,73.8313778938815,NOP,10,64.01541799635001,139,134
03/03/2020,21900912,LAC,21,77.63737654160774,OKC,29,68.15407604998519,109,94
